store_id,sensitivity,avg_mth_sale,competitive_intensity
2721,151466.533,933197.283,0.997329405
2722,786985.7592,794170.0272,0.999999978
2723,209259.1302,161496.1632,0.999595041
2724,692257.4103,623547.3042,0.531437585
2725,522820.1192,444805.1017,0.525370011
2726,585739.6528,479234.6851,0.929475077
2727,671302.0452,750742.0998,0.807689697
2728,819898.4729,673253.402,0.573373217
2729,910919.8764,618043.3809,0.806083392
2730,329837.2983,678200.9617,0.516089037
2731,27577.39187,556042.5417,0.975033151
2732,432606.8619,170928.5435,0.651840149
2733,286019.7633,978609.4162,0.865248385
2734,1145119.096,522863.5124,0.950841778
2735,734401.142,825819.1981,0.999995962
2736,691540.7672,414323.279,0.998554904
2737,357997.6773,913552.4646,0.99917912
2738,19854.29226,739574.1092,0.993250669
2739,104901.1122,484315.5079,0.994322298
2740,500345.5249,859786.2652,0.947772103
2741,1293732.786,136237.8602,0.535342518
2742,667574.4723,880660.9896,0.999949167
2743,573274.2746,262500.3245,0.829814268
2744,-170987.8562,320047.1026,0.999845813
2745,286180.8013,452314.1635,0.994560104
2746,326971.251,153780.1559,0.655468068
2747,385947.4046,528193.7541,0.524152
2748,601530.7036,970725.1942,0.988246153
2749,353484.3562,737623.1701,0.765753168
2750,960154.2349,618688.3891,0.994468924
2751,215856.8933,366250.9675,0.810089354
2752,361869.5303,934770.1516,0.998564699
2753,806783.4029,757328.2563,0.237204539
2754,688097.7528,186983.3079,0.976606916
2755,1104875.791,331921.9265,0.998104965
2756,968987.6036,584886.5183,0.83991743
2757,689590.4357,812835.903,0.76289873
2758,380923.2241,202940.1362,0.675718929
2759,757398.1179,528301.3915,0.99999672
2760,647097.1177,757441.7447,0.895887331
2761,1069647.306,861280.5532,0.985558203
2762,61417.26378,794542.6727,0.999413002
2763,809421.3722,225070.2044,0.8104328
2764,705174.1314,120044.8233,0.999821187
2765,986256.2386,235554.6386,0.806693303
2766,653587.038,442082.7425,0.99921376
2767,648694.0486,557503.2278,0.481476816
2768,635348.0978,843233.125,0.637583152
2769,402205.2601,430555.4589,0.658382903
2770,1304555.612,387064.0227,0.999984795
2771,587245.0724,170395.6043,0.751053591
2772,222698.931,416855.8626,0.76850428
2773,-173237.8403,861344.7948,0.999506563
2774,731911.4185,343895.4762,0.97417706
2775,451528.3062,317579.0332,0.997859744
2776,588764.4923,765961.9172,0.954779591
2777,427786.9678,762089.6096,0.997864067
2778,-110245.0894,536901.2567,0.996264141
2779,517524.1102,409657.8368,0.976429359
2780,331082.6626,273610.2547,0.554031572
2781,-17340.28572,782707.9374,0.754069362
2782,156893.8617,861269.4396,0.99667846
2783,292585.5197,613001.8799,0.848056473
2784,736106.1566,809685.6089,0.932762201
2785,576124.4099,331839.7841,0.633336493
2786,556602.7325,477095.9551,0.869111692
2787,325359.9584,705928.144,0.92857997
2788,396341.4494,543408.6105,0.999327883
2789,185331.6994,199359.0295,0.999760551
2790,-240635.4856,305152.0288,0.992407476
2791,-47490.39325,324626.4425,0.3474493
2792,227804.5837,666392.4693,0.989961954
2793,651811.9389,303989.516,0.976575799
2794,849765.9465,740215.6289,0.999570257
2795,818786.5462,537907.3099,0.734535843
2796,185678.9532,860205.7124,0.974108226
2797,411293.789,965498.7104,0.812220338
2798,460264.6384,668065.5873,0.69749562
2799,226977.2471,210543.5517,0.995813387
2800,245566.2139,810786.8891,0.988367332
2801,844500.9785,600474.7011,0.811701177
2802,504204.0129,334940.6312,0.999590132
2803,527680.1497,242274.0877,0.989357419
2804,1348324.46,371780.8255,0.992646678
2805,308181.9088,276567.0044,0.39399403
2806,83846.90331,816249.6723,0.97493969
2807,449206.2259,965819.0534,0.694424943
2808,244875.0375,993312.7364,0.99828989
2809,1157512.614,267401.5356,0.800122321
2810,522548.4975,404497.4423,0.92084731
2811,411378.6537,692010.8364,0.806756499
2812,264071.5273,270994.6385,0.859228829
2813,67102.15359,512221.7861,0.994343673
2814,535234.7627,111085.4573,0.219253049
2815,981820.2156,319990.9485,0.958044036
2816,466109.4316,823285.4379,0.958012995
2817,-415429.0468,992262.7387,0.531364396
2818,303711.2493,619864.5101,0.987068285
2819,116465.9147,563871.5535,0.958119672
2820,614030.5836,400990.8702,0.914290653
2821,935433.3405,751431.1595,0.709658545
2822,578356.9507,924555.0956,0.951233457
2823,538490.6271,570473.1436,0.878692117
2824,322240.847,497473.3548,0.995391185
2825,198753.4278,885574.8893,0.733846747
2826,548398.546,274455.4343,0.998251455
2827,599301.786,347043.3339,0.995314718
2828,73814.18337,143970.0412,0.999378729
2829,988160.3086,686781.6589,0.994957067
2830,239032.0047,688964.5515,0.993602376
2831,618619.5423,799568.579,0.993274199
2832,456119.5596,975078.3914,0.816562863
2833,253434.7467,743177.906,0.399560417
2834,961568.7285,712330.7501,0.760965077
2835,974454.8164,510905.3447,0.770746411
2836,293796.063,437566.3023,0.954433617
2837,473376.2762,109130.1207,0.96594392
2838,279529.2568,796435.0341,0.432969221
2839,269750.9874,334851.154,0.741889509
2840,29075.43744,777725.635,0.586431104
2841,103657.2641,131578.4988,0.964665323
2842,338237.6031,193484.2315,0.306810287
2843,322253.544,524562.805,0.999335803
2844,707099.2504,605883.2588,0.648338557
2845,462832.3459,589563.2131,0.953605679
2846,544346.3809,905295.5189,0.978551555
2847,637896.7372,204658.1412,0.209938992
2848,647595.0412,995940.1581,0.430732639
2849,706817.6738,845712.6831,0.931642053
2850,196862.6537,586610.1626,0.966972638
2851,511251.8147,961141.877,0.641281837
2852,-426643.2586,621769.2327,0.933154201
2853,1059182.587,165242.1516,0.990374958
2854,535381.0939,389625.1488,0.859906955
2855,-416519.16,275651.3301,0.99902675
2856,768447.7515,670459.7868,0.916602339
2857,85955.26164,425409.1721,0.759308023
2858,800418.4235,790278.2869,0.997816137
2859,624623.6084,465917.0758,0.997795896
2860,870021.6144,196958.6014,0.994492949
2861,1534578.175,619754.0331,0.558677855
2862,120147.5199,912023.0439,0.954019547
2863,799282.3071,489889.248,0.772257218
2864,-52881.11657,160447.5729,0.36451982
2865,312610.862,445110.0321,0.986321703
2866,830705.9489,634822.9115,0.496903983
2867,66862.88585,309856.611,0.232890998
2868,133558.7614,722996.3231,0.67601552
2869,528252.817,734392.0925,0.512013572
2870,900177.7122,564407.8629,0.654772309
2871,404508.0874,992828.8627,0.930873115
2872,1033253.112,691146.4332,0.948633907
2873,154621.6739,127588.4434,0.983947563
2874,721470.1461,813777.706,0.998912798
2875,29504.78946,503022.1583,0.99484232
2876,582267.7236,414292.606,0.236450058
2877,791285.2472,181312.5784,0.836147222
2878,1032389.578,800245.4462,0.973415605
2879,132735.8503,568038.6458,0.890485153
2880,794454.5696,597527.3419,0.999731467
2881,282998.5729,493397.0014,0.928218669
2882,396457.4175,603139.503,0.999895092
2883,819804.1968,173715.0118,0.982710511
2884,136788.0823,501012.1046,0.988203353
2885,890385.8074,402324.4429,0.903464388
2886,505820.5956,582852.1503,0.898227267
2887,620969.7479,399713.7699,0.995267387
2888,82369.44491,156028.4231,0.931771905
2889,723154.5176,962160.6129,0.942845234
2890,361385.6182,758884.8585,0.924655956
2891,490040.6542,209052.98,0.59856279
2892,-29702.57273,168847.1015,0.982714043
2893,192993.0807,680216.6655,0.986820949
2894,596482.8511,753747.1286,0.999622596
2895,728974.3898,218759.9186,0.566860722
2896,739540.0027,718704.6277,0.541056079
2897,689574.4213,296707.9154,0.992848909
2898,330917.9791,812333.5724,0.998342732
2899,202072.6082,533053.9214,0.729668694
2900,-300481.9518,842350.4945,0.999983028
2901,527713.4393,196450.691,0.942663831
2902,640567.757,447472.1287,0.999921264
2903,370956.0319,999400.4837,0.896061537
2904,383083.1626,702282.887,0.730044328
2905,731130.847,798499.7481,0.999276374
2906,378595.1445,532128.3242,0.332840511
2907,62986.78553,606325.8784,0.924082673
2908,265901.7948,307326.7867,0.961382694
2909,291009.5414,511744.5845,0.999746523
2910,-44785.51858,697479.8671,0.951787172
2911,192949.9995,291742.1488,0.81196892
2912,429741.7243,833079.3537,0.999902265
2913,815801.854,294352.8195,0.99727023
2914,528985.3654,900607.2872,0.682725008
2915,177956.2124,768337.0416,0.763534626
2916,806459.2357,216476.0123,0.499745043
2917,460046.3853,300604.4075,0.964411429
2918,633675.0253,878931.2548,0.993798757
2919,152512.9818,130340.0621,0.700973152
2920,803741.7423,176831.0095,0.966234689
2921,911090.6958,417271.2689,0.997858046
2922,941363.4736,604245.6623,0.993032675
2923,245597.3325,752999.5095,0.65113183
2924,249573.9174,716916.6192,0.8288847
2925,453458.3883,988005.7918,0.914342075
2926,676562.695,605367.0621,0.93167977
2927,-108462.7556,761629.0255,0.998883541
2928,156469.0805,630821.6795,0.929942793
2929,215372.171,518408.9185,0.995997803
2930,477301.6193,499902.3974,0.987795194
2931,304386.9249,997549.4071,0.948255869
2932,733186.5819,335288.8058,0.392389508
2933,141025.3362,263914.4713,0.900712101
2934,1088301.964,315163.5347,0.992591388
2935,-89229.65684,377530.8901,0.960258753
2936,872911.9756,598867.5812,0.954199922
2937,1203275.582,660599.0604,0.989687924
2938,573051.1283,136861.7942,0.989215914
2939,1009426.241,226530.118,0.753752407
2940,710874.7898,101061.8321,0.702762938
2941,290210.2121,221532.4162,0.850687251
2942,450152.9718,183084.8732,0.999099617
2943,891267.8703,301882.9351,0.998105023
2944,-262221.4664,442879.5029,0.990764106
2945,600123.068,732376.9329,0.999886897
2946,422166.4965,513947.6015,0.999969691
2947,363359.7239,965036.7921,0.878967773
2948,521.0868805,819430.5834,0.586674483
2949,1360360.973,248143.7511,0.474086112
2950,392488.8493,149396.7426,0.940086973
2951,388465.6258,537293.7703,0.976019741
2952,785006.8329,171445.6727,0.974736394
2953,605288.2864,304986.1581,0.994539524
2954,759997.5932,790909.8492,0.998368668
2955,896379.6336,902089.9985,0.96202136
2956,359572.1935,369577.3044,0.982794673
2957,737338.0592,225588.2148,0.9999992
2958,365544.3834,427514.9902,0.990943413
2959,619207.3592,138131.8812,0.566478775
2960,460710.753,741847.323,0.888768712
2961,710625.5754,642744.1788,0.95968861
2962,863203.4431,973423.4347,0.978180875
2963,497163.9348,122465.6104,0.967814473
2964,-69282.3953,851338.676,0.955174014
2965,200236.2006,988408.5349,0.987439268
2966,859301.8913,440730.673,0.99898806
2967,1028276.825,326229.4406,0.604437629
2968,505551.4472,259824.0973,0.954221523
2969,-69747.60741,602608.5457,0.84054631
2970,563896.2962,585528.0304,0.843884947
2971,321918.1037,999780.1372,0.971256169
2972,504574.9351,789364.0264,0.999765256
2973,-42541.0479,285381.2893,0.995917125
2974,219577.9126,114123.0412,0.983370234
2975,509845.5895,128785.7132,0.88017807
2976,735358.2716,808542.1593,0.999483807
2977,598671.6794,108960.042,0.976282396
2978,384162.0793,924931.1528,0.949156025
2979,508148.9207,737770.2616,0.979374661
2980,280298.9007,383485.2331,0.996782817
2981,764052.0275,183027.9389,0.99999906
2982,898038.9179,268474.0049,0.999969655
2983,449347.194,123664.9772,0.823937697
2984,437913.9538,744688.8691,0.999999947
2985,520004.7758,605657.5696,0.527932367
2986,789696.3564,251521.3069,0.938949939
2987,391845.8347,120174.4298,0.988853156
2988,606495.9496,421529.8381,0.257167623
2989,564327.579,751320.4201,0.937750858
2990,206480.0984,888254.487,0.924766063
2991,622162.3826,618940.2689,0.908071014
2992,378322.9117,512971.9,0.827648129
2993,-59611.41387,387115.0477,0.999945131
2994,771624.3049,106416.043,0.996312517
2995,512521.3876,585168.1569,0.954944692
2996,9657.510284,598830.0367,0.572404116
2997,225074.4116,511638.9844,0.388090909
2998,-27293.14394,410373.5548,0.999999861
2999,1448159.205,640398.9014,0.806842797
3000,478954.7628,993969.851,0.953969816
